seq,send_ts_ns,ack_recv_ts_ns,retransmits
8480,100120244283833,100120244370041,0
8481,100120244555833,100120244637416,0
8482,100120244763000,100120244918750,0
8483,100120244966125,100120245064291,0
8484,100120245182791,100120245342625,0
8485,100120245398583,100120245491583,0
8486,100120245681708,100120245871458,0
8487,100120245900791,100120246015375,0
8488,100120246106625,100120246741250,0
8489,100120246710583,100120246871416,0
8490,100120247013583,100120247171083,0
8491,100120247253750,100120247485958,0
8492,100120247485250,100120247642958,0
8493,100120247693375,100120247809291,0
8494,100120247942250,100120248092708,0
8495,100120248157958,100120248236458,0
8496,100120249182083,100120249354291,0
8497,100120249384791,100120249535625,0
8498,100120249585958,100120249669375,0
8499,100120249805958,100120249950000,0
8500,100120250250750,100120250428875,0
8501,100120250466416,100120250580541,0
8502,100120250670916,100120250801875,0
8503,100120250879041,100120251228541,0
8504,100120251111625,100120251231833,0
8505,100120251496000,100120251725375,0
8506,100120251719750,100120251870541,0
8507,100120251939708,100120252025000,0
8508,100120252161083,100120252259833,0
8509,100120252392125,100120252638750,0
8510,100120252652083,100120252784375,0
8511,100120252859875,100120253075333,0
8512,100120253075750,100120254561625,0
8513,100120254365250,100120254567625,0
8514,100120254644875,100120254714750,0
8515,100120254851875,100120254959750,0
8516,100120255070583,100120255535750,0
8517,100120255333250,100120255539166,0
8518,100120255589625,100120255971625,0
8519,100120255795500,100120255974166,0
8520,100120256004125,100120256122666,0
8521,100120256235625,100120257027875,0
8522,100120257000375,100120257158166,0
8523,100120257210750,100120257361333,0
8524,100120257459083,100120257651083,0
8525,100120257660041,100120257791625,0
8526,100120257922125,100120258067166,0
8527,100120258144166,100120258350041,0
8528,100120258360166,100120258493291,0
8529,100120258561833,100120258637291,0
8530,100120258769333,100120258937708,0
8531,100120258984166,100120259104291,0
8532,100120259205875,100120259547375,0
8533,100120259566166,100120259832625,0
8534,100120259785250,100120260004500,0
8535,100120260015916,100120260151166,0
8536,100120260219083,100120260336166,0
8537,100120260436916,100120260621541,0
8538,100120260655500,100120260762458,0
8539,100120260865458,100120261061666,0
8540,100120261068291,100120261218000,0
8541,100120261356083,100120261717333,0
8542,100120261625500,100120261722583,0
8543,100120261838375,100120262007541,0
8544,100120262042041,100120262153208,0
8545,100120262258541,100120262434166,0
8546,100120262493250,100120262618458,0
8547,100120262703416,100120262884625,0
8548,100120262913875,100120263016291,0
8549,100120263125750,100120263320208,0
8550,100120263395791,100120263493416,0
8551,100120263616875,100120263772541,0
8552,100120263843208,100120264106083,0
8553,100120264068458,100120264260458,0
8554,100120264273791,100120264404083,0
8555,100120264492333,100120264676166,0
8556,100120264696458,100120264812000,0
8557,100120264915958,100120265086458,0
8558,100120265121625,100120265211541,0
8559,100120265324375,100120265390208,0
8560,100120265524666,100120265627500,0
8561,100120265729458,100120265803375,0
8562,100120265937625,100120266061083,0
8563,100120266154416,100120266336791,0
8564,100120266357958,100120266458958,0
8565,100120266570916,100120266724583,0
8566,100120266775083,100120266859333,0
8567,100120266988708,100120267107666,0
8568,100120267194916,100120267261333,0
8569,100120267456375,100120267577083,0
8570,100120267660541,100120267731375,0
8571,100120267864041,100120267983166,0
8572,100120268068375,100120268132250,0
8573,100120268272375,100120268381875,0
8574,100120268483000,100120268572666,0
8575,100120268702208,100120268889750,0
8576,100120268915041,100120269047916,0
8577,100120269124291,100120269334416,0
8578,100120269341958,100120269452875,0
8579,100120269544291,100120269616541,0
8580,100120269756541,100120269848750,0
8581,100120269969083,100120270165875,0
8582,100120270181208,100120270303750,0
8583,100120270391583,100120270624833,0
8584,100120270606291,100120270764666,0
8585,100120270817583,100120270910166,0
8586,100120271019750,100120271258083,0
8587,100120271220625,100120271400666,0
8588,100120271436708,100120271550791,0
8589,100120271641625,100120271715500,0
8590,100120271847333,100120271953791,0
8591,100120272062416,100120272207250,0
8592,100120272269625,100120272345708,0
8593,100120272477458,100120272623416,0
8594,100120272677708,100120272862291,0
8595,100120272889666,100120272983500,0
8596,100120273091666,100120273220750,0
8597,100120273296916,100120273363166,0
8598,100120273503083,100120273596791,0
8599,100120273706416,100120273839500,0
8600,100120273919708,100120273979250,0
8601,100120274120500,100120274231375,0
8602,100120274327000,100120274500583,0
8603,100120274540375,100120274636208,0
8604,100120274745125,100120274904458,0
8605,100120274958958,100120275037375,0
8606,100120275161125,100120275261125,0
8607,100120275370500,100120275519500,0
8608,100120275580416,100120275657250,0
8609,100120275781875,100120275885333,0
8610,100120275994708,100120276126291,0
8611,100120276210416,100120276384416,0
8612,100120276420416,100120276523208,0
8613,100120276626958,100120276677458,0
8614,100120276840250,100120276914541,0
8615,100120277049458,100120277166666,0
8616,100120277260791,100120277442583,0
8617,100120277475458,100120277588500,0
8618,100120277678958,100120277867208,0
8619,100120277894166,100120278084750,0
8620,100120278104083,100120278228916,0
8621,100120278309166,100120278376541,0
8622,100120278510083,100120278575208,0
8623,100120278720625,100120278806083,0
8624,100120278928083,100120279001375,0
8625,100120279133458,100120279303375,0
8626,100120279347416,100120279640458,0
8627,100120279557333,100120279649875,0
8628,100120279782333,100120279955708,0
8629,100120279996750,100120280096041,0
8630,100120280206000,100120280381208,0
8631,100120280421875,100120280519666,0
8632,100120280640458,100120280799958,0
8633,100120280900333,100120281077250,0
8634,100120281102250,100120281230375,0
8635,100120281319750,100120281510750,0
8636,100120281523250,100120281656250,0
8637,100120281733166,100120281816875,0
8638,100120281935000,100120282103750,0
8639,100120282135375,100120282400333,0
8640,100120282375166,100120282582583,0
8641,100120282658958,100120283047333,0
8642,100120282872208,100120283050083,0
8643,100120283081541,100120283187458,0
8644,100120283298958,100120283449791,0
8645,100120283510208,100120283629666,0
8646,100120283751291,100120283897458,0
8647,100120283961583,100120284035750,0
8648,100120284162708,100120284339708,0
8649,100120284369166,100120284477708,0
8650,100120284610125,100120284745750,0
8651,100120284840708,100120285018416,0
8652,100120285096208,100120285209166,0
8653,100120285341500,100120285582666,0
8654,100120285559250,100120285724750,0
8655,100120285765833,100120285887666,0
8656,100120285984166,100120286162333,0
8657,100120286218416,100120286306000,0
8658,100120286421916,100120286619291,0
8659,100120286638083,100120286768458,0
8660,100120286854833,100120286910166,0
8661,100120287067458,100120287505125,0
8662,100120287278958,100120287509750,0
8663,100120287482666,100120287648625,0
8664,100120287683833,100120287931541,0
8665,100120287894666,100120288077458,0
8666,100120288110541,100120288229208,0
8667,100120288319166,100120288376833,0
8668,100120288535208,100120288619000,0
8669,100120288747250,100120288853958,0
8670,100120288949958,100120288993291,0
8671,100120289152666,100120289265333,0
8672,100120289361500,100120289420333,0
8673,100120289582541,100120289662791,0
8674,100120289783041,100120289928333,0
8675,100120289983166,100120290070291,0
8676,100120290184416,100120290328625,0
8677,100120290399166,100120290465916,0
8678,100120290609833,100120290725833,0
8679,100120290812541,100120290871125,0
8680,100120291024500,100120291145000,0
8681,100120291241000,100120291423166,0
8682,100120291444291,100120291560000,0
8683,100120291647708,100120291744041,0
8684,100120291854958,100120292001125,0
8685,100120292057333,100120292143208,0
8686,100120292257750,100120292396125,0
8687,100120292468458,100120292540625,0
8688,100120292682083,100120292779500,0
8689,100120292887833,100120293027375,0
8690,100120293100125,100120293175500,0
8691,100120293312000,100120293425458,0
8692,100120293513250,100120293600166,0
8693,100120293725250,100120293852750,0
8694,100120293931166,100120294018250,0
8695,100120294137625,100120294293375,0
8696,100120294345125,100120294439750,0
8697,100120294547958,100120294692958,0
8698,100120294749958,100120294843833,0
8699,100120294963041,100120295116083,0
8700,100120295172333,100120295249375,0
8701,100120295373875,100120295489750,0
8702,100120295580458,100120295750291,0
8703,100120295793833,100120295875250,0
8704,100120295999208,100120296124000,0
8705,100120296203750,100120296259291,0
8706,100120296403875,100120296542333,0
8707,100120296604583,100120296682500,0
8708,100120296813666,100120296925875,0
8709,100120297016500,100120297083250,0
8710,100120297225000,100120297333416,0
8711,100120297430916,100120297614166,0
8712,100120297634250,100120297756166,0
8713,100120297836541,100120298022375,0
8714,100120298055416,100120298139666,0
8715,100120298256500,100120298421250,0
8716,100120298463083,100120298548791,0
8717,100120298678833,100120298807833,0
8718,100120298880500,100120299076666,0
8719,100120299080791,100120299195375,0
8720,100120299283250,100120299343833,0
8721,100120299494208,100120299577083,0
8722,100120299695750,100120299835416,0
8723,100120299907416,100120299975666,0
8724,100120300116000,100120300247458,0
8725,100120300316291,100120300386583,0
8726,100120300532208,100120300655833,0
8727,100120300732666,100120300778500,0
8728,100120300935333,100120301010916,0
8729,100120301148916,100120301275250,0
8730,100120301364500,100120301545458,0
8731,100120301567333,100120301680333,0
8732,100120301781541,100120301943166,0
8733,100120301984541,100120302109833,0
8734,100120302197250,100120302397083,0
8735,100120302407958,100120302521833,0
8736,100120302609500,100120302675375,0
8737,100120302822833,100120302904000,0
8738,100120303041083,100120303171666,0
8739,100120303256208,100120303313625,0
8740,100120303469291,100120303571125,0
8741,100120303670416,100120303733958,0
8742,100120303917625,100120303996541,0
8743,100120304121458,100120304285833,0
8744,100120304326083,100120304432500,0
8745,100120304536041,100120304701416,0
8746,100120304743500,100120304866041,0
8747,100120304955916,100120305005625,0
8748,100120305157708,100120305246750,0
8749,100120305366000,100120305510416,0
8750,100120305577416,100120305643916,0
8751,100120305785541,100120305907041,0
8752,100120305993833,100120306175333,0
8753,100120306208416,100120306288708,0
8754,100120306408500,100120306553541,0
8755,100120306609291,100120306702500,0
8756,100120306813375,100120306976666,0
8757,100120307026541,100120307112500,0
8758,100120307238750,100120307377541,0
8759,100120307443875,100120307513000,0
8760,100120307657041,100120307777166,0
8761,100120307868166,100120307926333,0
8762,100120308071625,100120308190000,0
8763,100120308278166,100120308331458,0
8764,100120308490666,100120308608208,0
8765,100120308703000,100120308891125,0
8766,100120308917375,100120309003250,0
8767,100120309124416,100120309248291,0
8768,100120309336708,100120309383833,0
8769,100120309548291,100120309638583,0
8770,100120309763416,100120309916083,0
8771,100120309966750,100120310038125,0
8772,100120310175250,100120310301958,0
8773,100120310380291,100120310548250,0
8774,100120310591583,100120310681875,0
8775,100120310804375,100120310941291,0
8776,100120311019750,100120311083166,0
8777,100120311225000,100120311336916,0
8778,100120311429250,100120311602875,0
8779,100120311640375,100120311722375,0
8780,100120311844958,100120312000083,0
8781,100120312065833,100120312141333,0
8782,100120312269583,100120312386541,0
8783,100120312476458,100120312633500,0
8784,100120312678250,100120312767208,0
8785,100120312888041,100120313044166,0
8786,100120313094833,100120313169875,0
8787,100120313296000,100120313442458,0
8788,100120313511208,100120313577291,0
8789,100120313724791,100120313841708,0
8790,100120313935291,100120314098791,0
8791,100120314136791,100120314235541,0
8792,100120314350541,100120314500708,0
8793,100120314555791,100120314635083,0
8794,100120314769000,100120314866416,0
8795,100120314972750,100120315102125,0
8796,100120315175000,100120315242375,0
8797,100120315376666,100120315478041,0
8798,100120315649041,100120315796208,0
8799,100120315863083,100120315931625,0
8800,100120316074750,100120316208750,0
8801,100120316289583,100120316364083,0
8802,100120316499083,100120316627458,0
8803,100120316710791,100120316774166,0
8804,100120316924333,100120317014916,0
8805,100120317138541,100120317278166,0
8806,100120317347041,100120317412125,0
8807,100120317561208,100120317653541,0
8808,100120317773041,100120317918250,0
8809,100120317986083,100120318051083,0
8810,100120318199875,100120318305458,0
8811,100120318409541,100120318460333,0
8812,100120318665125,100120318835583,0
